ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige, glace, autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique;Temps passé 1;Temps présent;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Latitude;Longitude;Altitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee
7627;2010-06-06T08:00:00+02:00;101730;-50.0;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;10;2.1;288.75;287.95;95;6000.0;Orage faible ou modéré, sans grêle*, mais avec pluie ou neige ou pluie et neige mêlées au moment de l’observation;Orage(s) avec ou sans précipitations;6;90.0;6;450.0;33;22;60;96960.0;;;;288.75;;300.45;;287.15;;;;5.7;-10.0;2;0.0;0.0;-60.0;4.0;4.0;;4.0;3.8;710.0;1106.0;3100.0;;6.0;6;300.0;1.0;9;990.0;6.0;4;2700.0;;;;43.005333,1.106833;ST GIRONS;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;Orage(s) avec ou sans précipitations;Orage faible ou modéré, sans grêle*, mais avec pluie ou neige ou pluie et neige mêlées au moment de l’observation;15.600000000000023;15.600000000000023;;27.30000000000001;;14.0;43.005333;1.106833;414;Lorp-Sentaraille;9289;CC Couserans-Pyrénées;200067940;Ariège;9;Occitanie;76;6
7630;2010-06-06T08:00:00+02:00;101920;130.0;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;260;5.7;290.35;287.65;84;10000.0;Pluie, sans congélation, continue, faible au moment de l’observation;Averse(s);6;100.0;7;150.0;39;61;60;100150.0;;;;290.35;;301.85;;289.15;;;;8.7;-10.0;2;0.0;0.0;-60.0;0.4;0.4;;0.4;0.4;710.0;1109.0;3100.0;;1.0;7;150.0;5.0;8;450.0;2.0;9;600.0;7;6;660.0;43.621,1.378833;TOULOUSE-BLAGNAC;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Averse(s);Pluie, sans congélation, continue, faible au moment de l’observation;17.200000000000045;17.200000000000045;;28.700000000000045;;16.0;43.621;1.378833;151;Blagnac;31069;Toulouse Métropole;243100518;Haute-Garonne;31;Occitanie;76;6
7747;2010-06-06T08:00:00+02:00;101760;130.0;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;340;5.1;293.75;288.05;70;15000.0;État du ciel inchangé dans l’ensemble;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;90.0;2;450.0;36;23;17;101240.0;;;;290.25;;296.05;;289.15;;;;8.2;-10.0;;;;;0.0;0.0;;0.0;0.0;710.0;1108.0;;;2.0;6;450.0;3.0;3;3900.0;7.0;2;6000.0;;;;42.737167,2.872833;PERPIGNAN;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;État du ciel inchangé dans l’ensemble;20.600000000000023;17.100000000000023;;22.900000000000034;;16.0;42.737167;2.872833;42;Perpignan;66136;CU Perpignan Méditerranée Métropole;200027183;Pyrénées-Orientales;66;Occitanie;76;6
7207;2010-06-06T11:00:00+02:00;101860;130.0;3;300;4.1;289.35;285.85;80;20000.0;État du ciel inchangé dans l’ensemble;1;1;60.0;4;800.0;38;24;10;101350.0;;;;;;;;;;;;7.2;-10.0;;;;;0.0;0.0;;;;710.0;1107.0;2438.0;;;;;;;;;;;;;;47.294333,-3.218333;BELLE ILE-LE TALUT;3;1;État du ciel inchangé dans l’ensemble;16.200000000000045;;;;;;47.294333;-3.218333;34;Bangor;56009;CC de Belle Ile en Mer;245600465;Morbihan;56;Bretagne;53;6
61980;2010-06-06T11:00:00+02:00;101890;;;70;6.7;299.45;291.55;62;12000.0;État du ciel inchangé dans l’ensemble;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;60.0;5;800.0;38;20;11;;;;80.0;;;;;;;;;9.3;-10.0;;;;;0.0;0.0;;;;710.0;1109.0;2427.0;;1.0;8;900.0;4.0;6;1380.0;;;;;;;-20.8925,55.528667;GILLOT-AEROPORT;;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;État du ciel inchangé dans l’ensemble;26.30000000000001;;;;;;-20.8925;55.528667;8;Sainte-Marie;97418;CA Intercommunale du Nord de la Réunion (CINOR);249740119;La Réunion;974;La Réunion;4;6
78922;2010-06-06T11:00:00+02:00;101330;-20.0;5;160;5.7;300.65;296.45;78;;;;;;;;;;;101030.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.7745,-60.875333;TRINITE-CARAVEL;5;;;27.5;;;;;;14.7745;-60.875333;26;La Trinité;97230;CA du Pays Nord Martinique;200041788;Martinique;972;Martinique;2;6
81415;2010-06-06T11:00:00+02:00;101450;;;140;1.0;295.55;295.55;100;;;;;;;;;;;100230.0;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;3.640167,-54.028333;MARIPASOULA;;;;22.400000000000034;;;;;;3.640167;-54.028333;106;Maripasoula;97353;CC de l'Ouest Guyanais;249730037;Guyane;973;Guyane;3;6
7481;2010-06-06T17:00:00+02:00;101570;260.0;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;330;3.6;292.05;290.75;92;6000.0;Orage faible ou modéré, sans grêle*, mais avec pluie ou neige ou pluie et neige mêlées au moment de l’observation;Orage(s) avec ou sans précipitations;8;90.0;1;1250.0;39;27;60;98790.0;;;;;;;;;;;;7.2;-10.0;;;0.0;-30.0;2.0;11.0;;;;710.0;1107.0;3100.0;;1.0;9;1200.0;7.0;3;2400.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;Orage(s) avec ou sans précipitations;Orage faible ou modéré, sans grêle*, mais avec pluie ou neige ou pluie et neige mêlées au moment de l’observation;18.900000000000034;;;;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;6
78925;2010-06-06T20:00:00+02:00;101380;-150.0;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;130;4.6;305.15;296.45;60;25000.0;État du ciel inchangé dans l’ensemble;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;75.0;4;800.0;32;20;12;;;;;;296.85;306.85;;;;;;;;;;;;;;0.0;;;;;;;4.0;8;930.0;4.0;0;9000.0;;;;;;;14.595333,-60.995667;LAMENTIN-AERO;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;État du ciel inchangé dans l’ensemble;32.0;;23.700000000000045;33.700000000000045;;;14.595333;-60.995667;3;Le Lamentin;97213;CA du Centre de la Martinique;249720061;Martinique;972;Martinique;2;6
7335;2010-06-06T23:00:00+02:00;101850;120.0;1;240;4.1;288.15;285.45;84;55000.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;;;;;;100420.0;;;;;;;;;;;;7.7;-10.0;;;;;0.0;0.0;;;;710.0;1108.0;;;;;;;;;;;;;;;46.593833,0.314333;POITIERS-BIARD;1;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;15.0;;;;;;46.593833;0.314333;123;Poitiers;86194;CU du Grand Poitiers;200069854;Vienne;86;Nouvelle-Aquitaine;75;6
7591;2010-06-06T23:00:00+02:00;;-40.0;5;170;1.0;288.45;287.45;94;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;;;;;;91700.0;85000.0;14890;;;;;;;;;;1.0;-10.0;;;;;0.0;0.0;;;;710.0;1101.0;;;;;;;;;;;;;;;44.565667,6.502333;EMBRUN;5;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;15.300000000000011;;;;;;44.565667;6.502333;871;Embrun;5046;CC Serre-Ponçon;200067742;Hautes-Alpes;5;Provence-Alpes-Côte d'Azur;93;6
81408;2010-06-06T23:00:00+02:00;101290;;;0;0.0;299.75;297.25;86;;;;;;;;;;;101210.0;;;;;;;;;;;;;;;;;;;0.8;;;;;;;;;;;;;;;;;;;;3.890667,-51.804667;SAINT GEORGES;;;;26.600000000000023;;;;;;3.890667;-51.804667;6;Saint-Georges;97308;CC de l'Est Guyanais;249730052;Guyane;973;Guyane;3;6
81415;2010-06-06T23:00:00+02:00;101180;;;;;304.55;297.15;65;;;;;;;;;;;100000.0;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;3.640167,-54.028333;MARIPASOULA;;;;31.400000000000034;;;;;;3.640167;-54.028333;106;Maripasoula;97353;CC de l'Ouest Guyanais;249730037;Guyane;973;Guyane;3;6
7015;2010-06-07T02:00:00+02:00;101270;-10.0;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;250;4.1;286.65;285.55;93;30000.0;État du ciel inchangé dans l’ensemble;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;25.0;1;450.0;31;23;10;100710.0;;;;;;;;;;;;7.2;-10.0;;;0.0;-60.0;0.0;0.0;0.0;;;710.0;1107.0;3100.0;;1.0;8;420.0;;;;;;;;;;50.57,3.0975;LILLE-LESQUIN;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;État du ciel inchangé dans l’ensemble;13.5;;;;;;50.57;3.0975;47;Fretin;59256;Métropole Européenne de Lille;245900410;Nord;59;Hauts-de-France;32;6
7015;2010-06-07T05:00:00+02:00;101240;-30.0;6;260;3.6;285.65;285.05;96;20000.0;État du ciel inchangé dans l’ensemble;;;0.0;;;;;;100680.0;;;;;;;;;;;;6.2;-10.0;;;0.0;-30.0;0.0;0.0;;;;710.0;1106.0;3100.0;;;;;;;;;;;;;;50.57,3.0975;LILLE-LESQUIN;6;;État du ciel inchangé dans l’ensemble;12.5;;;;;;50.57;3.0975;47;Fretin;59256;Métropole Européenne de Lille;245900410;Nord;59;Hauts-de-France;32;6
7149;2010-06-07T05:00:00+02:00;101590;-70.0;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;260;1.5;283.95;282.85;93;25000.0;État du ciel inchangé dans l’ensemble;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;10.0;1;800.0;35;20;10;100500.0;;;;;;;;;;;;3.6;-10.0;;;0.0;-30.0;0.0;0.0;;;;710.0;1104.0;3100.0;;1.0;6;690.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;État du ciel inchangé dans l’ensemble;10.800000000000011;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;6
7661;2010-06-07T05:00:00+02:00;101320;-150.0;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;320;7.2;292.45;290.05;86;12000.0;État du ciel inchangé dans l’ensemble;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;90.0;7;3500.0;30;27;10;99740.0;;;;;;;;;;;;9.8;-10.0;;;;;0.0;0.0;;;;710.0;1110.0;;;4.0;3;2400.0;3.0;4;2400.0;;;;;;;43.079333,5.940833;CAP CEPET;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;État du ciel inchangé dans l’ensemble;19.30000000000001;;;;;;43.079333;5.940833;115;Saint-Mandrier-sur-Mer;83153;Métropole Toulon-Provence-Méditerranée;248300543;Var;83;Provence-Alpes-Côte d'Azur;93;6
61976;2010-06-07T05:00:00+02:00;101840;;;140;8.2;299.15;295.85;82;10000.0;État du ciel inchangé dans l’ensemble;1;1;60.0;5;800.0;38;20;10;;;;120.0;;;;;;;;;11.8;-10.0;;;;;0.0;0.0;;;;710.0;1112.0;2437.0;;3.0;8;600.0;3.0;6;1800.0;;;;;;;-15.887667,54.520667;TROMELIN;;1;État du ciel inchangé dans l’ensemble;26.0;;;;;;-15.887667;54.520667;7;;;;;;;;;6
61998;2010-06-07T05:00:00+02:00;99180;;;290;8.2;278.45;277.75;95;1500.0;Pluie, sans congélation, continue, faible au moment de l’observation;6;;100.0;8;250.0;37;61;60;;;;;;;;;;;;;9.8;-10.0;;;;;0.2;1.0;;;;710.0;1110.0;;;7.0;7;210.0;;;;;;;;;;-49.352333,70.243333;KERGUELEN;;6;Pluie, sans congélation, continue, faible au moment de l’observation;5.300000000000011;;;;;;-49.352333;70.243333;29;;;;;;;;;6
7020;2010-06-07T08:00:00+02:00;101470;-60.0;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;230;3.6;286.15;285.25;94;12000.0;État du ciel inchangé dans l’ensemble;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;60.0;3;1250.0;32;23;11;101400.0;;;;285.25;;287.65;;;;;;6.2;-10.0;;;;;0.2;0.2;;0.2;0.2;710.0;1106.0;;;3.0;8;990.0;3.0;0;6000.0;;;;;;;49.725167,-1.939833;PTE DE LA HAGUE;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;État du ciel inchangé dans l’ensemble;13.0;12.100000000000023;;14.5;;;49.725167;-1.939833;6;La Hague;50041;CA du Cotentin;200067205;Manche;50;Normandie;28;6
7661;2010-06-07T11:00:00+02:00;101350;30.0;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;320;1.5;296.65;290.65;69;10000.0;État du ciel inchangé dans l’ensemble;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;90.0;7;3500.0;30;27;10;99790.0;;;;;;;;;;;;3.1;-10.0;;;;;0.0;0.0;;;;710.0;1103.0;;;4.0;3;2400.0;3.0;4;2400.0;;;;;;;43.079333,5.940833;CAP CEPET;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;État du ciel inchangé dans l’ensemble;23.5;;;;;;43.079333;5.940833;115;Saint-Mandrier-sur-Mer;83153;Métropole Toulon-Provence-Méditerranée;248300543;Var;83;Provence-Alpes-Côte d'Azur;93;6
81405;2010-06-07T11:00:00+02:00;101380;;;150;0.5;296.75;296.55;99;15000.0;État du ciel inchangé dans l’ensemble;1;1;60.0;2;450.0;32;23;12;101290.0;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;4.822333,-52.365333;CAYENNE-MATOURY;;1;État du ciel inchangé dans l’ensemble;23.600000000000023;;;;;;4.822333;-52.365333;4;Matoury;97307;CA du Centre Littoral;249730045;Guyane;973;Guyane;3;6
7181;2010-06-07T14:00:00+02:00;101390;-100.0;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;290;2.1;293.65;283.45;52;40000.0;État du ciel inchangé dans l’ensemble;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;60.0;4;1250.0;32;20;11;97460.0;;;;;;;;;;;;7.2;-10.0;;;0.0;-60.0;0.0;0.0;0.0;;;710.0;1107.0;3100.0;;4.0;8;1380.0;3.0;0;7500.0;;;;;;;48.581,5.959833;NANCY-OCHEY;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;État du ciel inchangé dans l’ensemble;20.5;;;;;;48.581;5.959833;336;Thuilley-aux-Groseilles;54523;CC du Pays de Colombey et du Sud Toulois;245400510;Meurthe-et-Moselle;54;Grand Est;44;6
61996;2010-06-07T14:00:00+02:00;101060;;;310;9.8;287.75;287.75;100;;;;;;;;;;;;;;;;;;;;;;;12.9;-10.0;;;;;0.0;;0.0;;;710.0;1113.0;;;;;;;;;;;;;;;-37.795167,77.569167;NOUVELLE AMSTERDAM;;;;14.600000000000023;;;;;;-37.795167;77.569167;27;;;;;;;;;6
7280;2010-06-07T17:00:00+02:00;101220;-200.0;7;150;2.6;295.35;285.55;54;35000.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;;;;;;98620.0;;;;;;;;;;;;6.2;-10.0;;;;;0.0;0.0;;;;710.0;1106.0;;;;;;;;;;;;;;;47.267833,5.088333;DIJON-LONGVIC;7;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;22.200000000000045;;;;;;47.267833;5.088333;219;Ouges;21473;Dijon Métropole;242100410;Côte-d'Or;21;Bourgogne-Franche-Comté;27;6
78925;2010-06-07T17:00:00+02:00;101610;10.0;1;110;4.6;305.45;296.95;61;25000.0;État du ciel inchangé dans l’ensemble;1;1;90.0;3;800.0;32;23;12;;;;80.0;;;;;;;;;;;;;;;;;;;;;;;;3.0;8;900.0;6.0;0;8400.0;;;;;;;14.595333,-60.995667;LAMENTIN-AERO;1;1;État du ciel inchangé dans l’ensemble;32.30000000000001;;;;;;14.595333;-60.995667;3;Le Lamentin;97213;CA du Centre de la Martinique;249720061;Martinique;972;Martinique;2;6
7255;2010-06-07T20:00:00+02:00;101060;-200.0;6;180;1.5;295.15;284.55;51;;;;;;;;;;;99150.0;;;;286.05;;296.35;;;;;;2.6;-10.0;;;;;0.0;0.0;;0.0;;710.0;1103.0;;;;;;;;;;;;;;;47.059167,2.359833;BOURGES;6;;;22.0;12.900000000000034;;23.200000000000045;;;47.059167;2.359833;161;Bourges;18033;CA Bourges Plus;241800507;Cher;18;Centre-Val de Loire;24;6
7314;2010-06-07T20:00:00+02:00;101150;-150.0;En baisse;270;3.1;291.05;286.55;75;25000.0;État du ciel inchangé dans l’ensemble;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;75.0;3;800.0;38;27;12;100880.0;;;;288.65;;293.05;;;;;;4.6;-10.0;;;;;0.0;0.0;;0.0;;710.0;1105.0;2428.0;;2.0;8;780.0;;;;;;;;;;46.046833,-1.4115;PTE DE CHASSIRON;En baisse;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;État du ciel inchangé dans l’ensemble;17.900000000000034;15.5;;19.900000000000034;;;46.046833;-1.4115;11;Saint-Denis-d'Oléron;17323;CC de l'Ile d'Oléron;241700624;Charente-Maritime;17;Nouvelle-Aquitaine;75;6
7630;2010-06-07T20:00:00+02:00;101030;-80.0;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;40;2.1;298.45;285.95;46;30000.0;État du ciel inchangé dans l’ensemble;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;90.0;1;3500.0;30;23;12;99320.0;;;;288.15;;300.05;;;;;;4.6;-10.0;;;0.0;-60.0;0.0;0.0;;0.2;;710.0;1105.0;3100.0;;1.0;3;3900.0;7.0;0;7500.0;;;;;;;43.621,1.378833;TOULOUSE-BLAGNAC;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;État du ciel inchangé dans l’ensemble;25.30000000000001;15.0;;26.900000000000034;;;43.621;1.378833;151;Blagnac;31069;Toulouse Métropole;243100518;Haute-Garonne;31;Occitanie;76;6
7650;2010-06-07T20:00:00+02:00;101260;60.0;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;230;4.1;295.95;286.95;57;40000.0;État du ciel inchangé dans l’ensemble;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;40.0;1;1250.0;31;20;12;100890.0;;;;292.25;;300.25;;;;;;7.2;-10.0;;;0.0;-60.0;0.0;0.0;;0.0;;710.0;1107.0;3100.0;;1.0;8;1200.0;3.0;0;7800.0;;;;;;;43.437667,5.216;MARIGNANE;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;État du ciel inchangé dans l’ensemble;22.80000000000001;19.100000000000023;;27.100000000000023;;;43.437667;5.216;9;Marignane;13054;Métropole d'Aix-Marseille-Provence;200054807;Bouches-du-Rhône;13;Provence-Alpes-Côte d'Azur;93;6
78897;2010-06-07T20:00:00+02:00;101510;-130.0;En baisse;130;5.1;304.55;297.45;66;30000.0;État du ciel inchangé dans l’ensemble;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;75.0;3;800.0;33;20;12;;;;60.0;;297.55;305.15;;;;;;;;;;;;;;0.0;;0.0;;;;;1.0;9;600.0;3.0;8;690.0;;;;;;;16.264,-61.516333;LE RAIZET AERO;En baisse;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;État du ciel inchangé dans l’ensemble;31.400000000000034;;24.400000000000034;32.0;;;16.264;-61.516333;11;Les Abymes;97101;CA CAP Excellence;200018653;Guadeloupe;971;Guadeloupe;1;6
78925;2010-06-07T20:00:00+02:00;101490;-120.0;8;70;4.6;304.45;297.85;68;45000.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;;800.0;;;;;;;110.0;;298.15;305.75;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;14.595333,-60.995667;LAMENTIN-AERO;8;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;31.30000000000001;;25.0;32.60000000000002;;;14.595333;-60.995667;3;Le Lamentin;97213;CA du Centre de la Martinique;249720061;Martinique;972;Martinique;2;6
7181;2010-06-07T23:00:00+02:00;101120;-70.0;6;160;2.1;288.95;284.95;77;60000.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;;1250.0;;;;97140.0;;;;;;;;;;;;2.6;-10.0;;;;;0.0;0.0;;;;710.0;1103.0;;;;;;;;;;;;;;;48.581,5.959833;NANCY-OCHEY;6;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;15.800000000000011;;;;;;48.581;5.959833;336;Thuilley-aux-Groseilles;54523;CC du Pays de Colombey et du Sud Toulois;245400510;Meurthe-et-Moselle;54;Grand Est;44;6
7299;2010-06-07T23:00:00+02:00;101170;-30.0;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;160;2.6;289.35;286.45;83;30000.0;État du ciel inchangé dans l’ensemble;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;90.0;3;1750.0;35;23;12;97990.0;;;;;;;;;;;;3.6;-10.0;;;0.0;-30.0;0.0;0.0;;;;710.0;1104.0;3100.0;;2.0;6;1500.0;7.0;0;6900.0;;;;;;;47.614333,7.51;BALE-MULHOUSE;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;État du ciel inchangé dans l’ensemble;16.200000000000045;;;;;;47.614333;7.51;263;Blotzheim;68042;CA Saint-Louis Agglomération;200066058;Haut-Rhin;68;Grand Est;44;6
7627;2010-06-07T23:00:00+02:00;101060;-20.0;7;120;1.0;290.65;288.05;85;;;;;;;;;;;96350.0;;;;;;;;;;;;2.6;-10.0;;;;;0.0;0.0;;;;710.0;1103.0;;;;;;;;;;;;;;;43.005333,1.106833;ST GIRONS;7;;;17.5;;;;;;43.005333;1.106833;414;Lorp-Sentaraille;9289;CC Couserans-Pyrénées;200067940;Ariège;9;Occitanie;76;6
61980;2010-06-07T23:00:00+02:00;102220;;;180;3.1;291.85;288.35;80;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;;;;;;;;;210.0;;;;;;;;;4.6;-10.0;;;;;0.0;0.0;;;;710.0;1105.0;;;;;;;;;;;;;;;-20.8925,55.528667;GILLOT-AEROPORT;;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;18.700000000000045;;;;;;-20.8925;55.528667;8;Sainte-Marie;97418;CA Intercommunale du Nord de la Réunion (CINOR);249740119;La Réunion;974;La Réunion;4;6
7005;2010-06-08T05:00:00+02:00;100580;-230.0;6;130;3.1;286.45;285.15;92;;;;;;;;;;;99670.0;;;;;;;;;;;;5.1;-10.0;;;;;0.2;0.2;;;;710.0;1105.0;;;;;;;;;;;;;;;50.136,1.834;ABBEVILLE;6;;;13.300000000000011;;;;;;50.136;1.834;69;Abbeville;80001;CA de la Baie de Somme;200070993;Somme;80;Hauts-de-France;32;6
